timestamp,maid_apple_idfa_or_google_aaid,app_context,event_type,partner_chain_exposure,location_permission_granted,app_tracking_transparency_opt_in,source_feed
2026-04-03T22:25:05Z,8FD36C81-FEDE-4F03-A6F8-BA7A97F4CCA7,FitnessTracker Plus,ad_click,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-03T20:37:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Daily News Aggregator,background_sync,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-03T19:28:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Casual Puzzle Game,app_open,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-03T18:49:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,Budgeting Tool,ad_bid_request,App -> Internal Analytics,True,True,Synthetic (Real Rails Demo)
2026-04-03T17:16:05Z,A1678FE7-98D5-4641-878E-B613A823F403,WeatherApp Pro,location_ping,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-03T15:48:05Z,A1678FE7-98D5-4641-878E-B613A823F403,Casual Puzzle Game,background_sync,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-03T15:01:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,WeatherApp Pro,ad_click,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-03T14:29:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Budgeting Tool,ad_bid_request,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-03T12:36:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,FitnessTracker Plus,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-03T11:20:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,FitnessTracker Plus,ad_click,App -> Internal Analytics,True,True,Synthetic (Real Rails Demo)
2026-04-03T11:05:05Z,4CC44A22-D193-421A-BD2E-093B165D4EA9,FitnessTracker Plus,background_sync,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-03T10:22:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Daily News Aggregator,app_open,App -> Internal Analytics,True,True,Synthetic (Real Rails Demo)
2026-04-03T09:50:05Z,5B5872C9-33F9-4E86-9046-3EBD60B718AE,FitnessTracker Plus,ad_click,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-03T06:14:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Daily News Aggregator,app_open,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-03T04:49:05Z,BD7B4BCE-0A7C-4F85-8B13-78825716A933,FitnessTracker Plus,ad_click,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,False,Synthetic (Real Rails Demo)
2026-04-03T03:22:05Z,FDD6D429-679B-415D-8871-CF060968BE77,WeatherApp Pro,location_ping,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-03T02:25:05Z,FDD6D429-679B-415D-8871-CF060968BE77,FitnessTracker Plus,background_sync,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-03T01:35:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Casual Puzzle Game,ad_bid_request,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,True,Synthetic (Real Rails Demo)
2026-04-02T22:33:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Casual Puzzle Game,ad_bid_request,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-02T21:37:05Z,FDD6D429-679B-415D-8871-CF060968BE77,FitnessTracker Plus,location_ping,App -> Location_Monetizer -> HedgeFund_Data,False,True,Synthetic (Real Rails Demo)
2026-04-02T20:58:05Z,DF1DED93-E52A-46CA-B2EB-0D9BAB398602,WeatherApp Pro,ad_click,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-02T18:57:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,Daily News Aggregator,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-02T16:12:05Z,5F56A8DD-3EA0-418D-9C4C-CB152846C30F,Budgeting Tool,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-02T14:34:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,WeatherApp Pro,location_ping,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-02T11:32:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,WeatherApp Pro,background_sync,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-02T11:11:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,Daily News Aggregator,ad_bid_request,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-02T10:13:05Z,47920BF4-EF53-4CB9-95EB-DC94AF09879E,WeatherApp Pro,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-02T08:27:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,FitnessTracker Plus,ad_bid_request,App -> AdNetwork_B -> SSP_Y,False,False,Synthetic (Real Rails Demo)
2026-04-02T06:59:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Daily News Aggregator,ad_click,App -> Internal Analytics,True,True,Synthetic (Real Rails Demo)
2026-04-02T05:04:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Budgeting Tool,ad_bid_request,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-02T04:21:05Z,A1678FE7-98D5-4641-878E-B613A823F403,Casual Puzzle Game,ad_click,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,False,Synthetic (Real Rails Demo)
2026-04-02T02:05:05Z,A1678FE7-98D5-4641-878E-B613A823F403,Casual Puzzle Game,background_sync,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-02T01:55:05Z,190CEBF8-336B-4ACD-8938-5D2F633319D7,Daily News Aggregator,ad_click,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-02T00:11:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,Budgeting Tool,ad_click,App -> AdNetwork_B -> SSP_Y,False,True,Synthetic (Real Rails Demo)
2026-04-01T23:59:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,Budgeting Tool,ad_click,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-01T20:30:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,FitnessTracker Plus,ad_bid_request,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,True,Synthetic (Real Rails Demo)
2026-04-01T19:07:05Z,91B5046F-D94A-456C-A22E-92263C2366E3,WeatherApp Pro,ad_bid_request,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-01T19:06:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,Budgeting Tool,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-01T15:56:05Z,40508C6C-72ED-4F7D-B9A8-9F0E4A4FFAA4,Budgeting Tool,app_open,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-01T14:07:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Daily News Aggregator,background_sync,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-01T12:13:05Z,7DD49455-532C-4681-B55F-F090756D1F22,Budgeting Tool,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-01T09:07:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,FitnessTracker Plus,ad_bid_request,App -> Internal Analytics,False,False,Synthetic (Real Rails Demo)
2026-04-01T04:51:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,Casual Puzzle Game,ad_click,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-01T00:27:05Z,A1678FE7-98D5-4641-878E-B613A823F403,Daily News Aggregator,location_ping,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-01T00:03:05Z,E3B003F3-A380-4712-9F6B-33A620460158,FitnessTracker Plus,location_ping,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,False,Synthetic (Real Rails Demo)
2026-03-31T21:26:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Budgeting Tool,location_ping,App -> AdNetwork_B -> SSP_Y,False,False,Synthetic (Real Rails Demo)
2026-03-31T16:58:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,FitnessTracker Plus,ad_click,App -> Internal Analytics,True,True,Synthetic (Real Rails Demo)
2026-03-31T16:50:05Z,652157A5-8994-4DDA-84DC-E6AFDFFF9E88,WeatherApp Pro,app_open,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-03-31T16:47:05Z,AB0D2DDF-F29E-4E9E-898A-0EEE38BA0EAE,Daily News Aggregator,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-03-31T16:26:05Z,A1678FE7-98D5-4641-878E-B613A823F403,FitnessTracker Plus,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-03-31T13:17:05Z,0B15C566-8140-405D-B6C0-09DE3518B2FF,WeatherApp Pro,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-03-31T12:46:05Z,47920BF4-EF53-4CB9-95EB-DC94AF09879E,Budgeting Tool,background_sync,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-03-31T10:23:05Z,9B7FC4EE-8337-4BE5-8887-19B4D6F088DB,WeatherApp Pro,ad_bid_request,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,True,Synthetic (Real Rails Demo)
2026-03-31T10:12:05Z,FDD6D429-679B-415D-8871-CF060968BE77,FitnessTracker Plus,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-03-31T08:37:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Daily News Aggregator,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-03-31T07:07:05Z,47920BF4-EF53-4CB9-95EB-DC94AF09879E,Budgeting Tool,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,True,Synthetic (Real Rails Demo)
2026-03-31T06:45:05Z,807C9392-8A43-4DB6-BC81-593C1A32AC41,FitnessTracker Plus,ad_click,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-03-31T05:07:05Z,01A9D413-F47B-4EE1-89C3-F9FB0047FFF3,Budgeting Tool,location_ping,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,True,Synthetic (Real Rails Demo)
2026-03-31T04:04:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,Casual Puzzle Game,ad_bid_request,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,False,Synthetic (Real Rails Demo)
2026-03-31T01:16:05Z,B089A6B3-366C-4A9D-A74E-9F5A2A3CE886,FitnessTracker Plus,ad_bid_request,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,False,Synthetic (Real Rails Demo)
2026-03-31T01:14:05Z,2F867A62-A4E2-466D-97E3-E57AAFC30341,WeatherApp Pro,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-03-31T00:37:05Z,A1678FE7-98D5-4641-878E-B613A823F403,FitnessTracker Plus,background_sync,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-03-30T23:37:05Z,98C5CAC8-520F-441E-B7DE-81815DDC80CA,Budgeting Tool,ad_click,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-03-30T21:54:05Z,38424A70-5100-44D4-B102-D33C228158BA,Budgeting Tool,ad_click,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-03-30T20:10:05Z,8ADAEEE4-16A2-44E0-B4A3-98640E81CCC7,Daily News Aggregator,ad_bid_request,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-03-30T16:45:05Z,47920BF4-EF53-4CB9-95EB-DC94AF09879E,Budgeting Tool,ad_click,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-03-30T16:33:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Daily News Aggregator,background_sync,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-03-30T16:15:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Budgeting Tool,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-03-30T15:38:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,FitnessTracker Plus,background_sync,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-03-30T14:23:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Budgeting Tool,background_sync,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-03-30T14:06:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Budgeting Tool,ad_bid_request,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-03-30T12:25:05Z,D7BFE260-90A5-4317-BE21-229051B6C593,Casual Puzzle Game,location_ping,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-03-30T11:39:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Daily News Aggregator,app_open,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-03-30T07:12:05Z,C0FAD320-158A-463F-BEAC-5B29D52AA854,Casual Puzzle Game,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-03-30T05:17:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,Budgeting Tool,app_open,App -> Internal Analytics,True,True,Synthetic (Real Rails Demo)
2026-03-30T05:04:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,Casual Puzzle Game,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-03-30T04:16:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,WeatherApp Pro,app_open,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-03-30T03:16:05Z,47920BF4-EF53-4CB9-95EB-DC94AF09879E,FitnessTracker Plus,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-03-30T03:15:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,Daily News Aggregator,ad_click,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-03-30T01:25:05Z,A1678FE7-98D5-4641-878E-B613A823F403,WeatherApp Pro,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-03-30T00:09:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,Budgeting Tool,ad_bid_request,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-03-29T23:06:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Casual Puzzle Game,app_open,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-03-29T22:44:05Z,AED082D5-B778-4B93-AEC8-ACA2C11C4955,FitnessTracker Plus,ad_bid_request,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-03-29T21:52:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,WeatherApp Pro,ad_click,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-03-29T21:11:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,WeatherApp Pro,ad_click,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,False,Synthetic (Real Rails Demo)
2026-03-29T19:49:05Z,A1678FE7-98D5-4641-878E-B613A823F403,Budgeting Tool,background_sync,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-03-29T18:03:05Z,C58431CE-96C7-497D-B9F7-18219AEAE11B,FitnessTracker Plus,background_sync,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
